card_id,card_name,bank,card_type,annual_fee_domestic,annual_fee_intl,min_monthly_spend,no_spend_required,benefit_category,discount_rate,monthly_limit,benefit_text,context_for_llm,benefit_text_normalized,image_url
2883,현대카드Z everyday,현대카드,신용,20000,20000,500000,0,premium,-1.0,-1.0,"[프리미엄 서비스]
메탈 플레이트 제공
- 본인 회원 신청 시 제공되며, 발급 수수료 10만원 별도 부과(재발급 및 갱신 시 동일 적용)
- 국내외겸용(Visa Platinum) 카드 신청 시 발급 가능
- 일부 ATM 기기에서 이용 불가
- 메탈 플레이트 특성상 수작업으로 제작되어 신청일로부터 발급까지 평균 3주 내외 소요 (플레이트 수급 상황에 따라 소요 기간은 달라질 수 있음)
- 본인 카드 기본 플레이트와 유효 기간이 동일하며, 기본 플레이트 해지 시 메탈 플레이트도 동시 해지","[현대카드Z everyday|현대카드|신용]
실적:500,000원|연회비:20,000원
premium: 메탈 플레이트 제공
- 본인 회원 신청 시 제공되며, 발급 수수료 10만원 별도 부과(재발급 및 갱신 시 동일 적용)
- 국내외겸용(Visa Platinum) 카드 신청 시 발급 가능
- 일부 ATM 기기에서 이용 불가","프리미엄 서비스
메탈 플레이트 제공
- 본인 회원 신청 시 제공되며, 발급 수수료 10만원 별도 부과(재발급 및 갱신 시 동일 적용)
- 국내외겸용(Visa Platinum) 카드 신청 시 발급 가능
- 일부 ATM 기기에서 이용 불가
- 메탈 플레이트 특성상 수작업으로 제작되어 신청일로부터 발급까지 평균 3주 내외 소요 (플레이트 수급 상황에 따라 소요 기간은 달라질 수 있음)
- 본인 카드 기본 플레이트와 유효 기간이 동일하며, 기본 플레이트 해지 시 메탈 플레이트도 동시 해지",https://d1c5n4ri2guedi.cloudfront.net/card/2883/card_img/44419/2883card_1.png
2572,Mile1 하나카드,하나카드,신용,20000,20000,0,1,air_mileage,-1.0,-1.0,"[항공마일리지]
UniMile 적립 
구분
대상
적립 대상 가맹점
적립율
월 적립한도
적립횟수
지난달 실적
여행
6대
저비용항공사
제주항공, 진에어, 티웨이, 이스타, 에어서울, 에어부산
1,500원당 45 UniMile
통합 10만 UniMile
없음
30만원
해외
해외 전가맹점
1,500원당 35 UniMile
면세점
신라면세점, 신세계면세점, 롯데면세점, 현대백화점면세점
여행사/
온라인
여행대행사
하나투어, agoda, Expedia, hotels.com
일상
온라인 쇼핑
네이버쇼핑, 쿠팡, SSG닷컴, 11번가, 인터파크, 티몬
1,500원당 15 UniMile
2만 UniMile
없음
일반
국내
국내 전가맹점
1,500원당 7 UniMile
없음
없음
- 해외결제시 수수료가 발생할 수 있으니 [해외결제 및 기타안내] 참조
- 적립대상이 중복으로 해당되는 경우 적립률이 높은 서비스가 우선 적용(매출건당 하나의 서비스만 적용)
  *예시) 6대 저비용항공사 결제 시 여행 서비스 적립률(1,500원당 45 UniMile) 적용
- 
일상 > 온라인 쇼핑 영역 중 상품권, 여행, 항공권, 티켓, 도서, 공연 매출은 서비스 제외
  *
상품 선택 시 연결되는 다른 사이트 및 앱에서 결제한 경우와 오프라인 결제 건은 서비스 제외
- 6대 저비용항공사: 공식 홈페이지(PC/모바일 앱), 오프라인(공항, 고객  서비스센터 등) 결제 시 서비스 제공, 
여행사, 구매대행 사이트, 온라인 쇼핑몰(오픈마켓, 소셜 등)을 통한 결제 시 서비스에서 제외","[Mile1 하나카드|하나카드|신용]
실적:0원|연회비:20,000원
air_mileage: UniMile 적립
구분
대상
적립 대상 가맹점","항공마일리지
UniMile 적립 
구분
대상
적립 대상 가맹점
적립율
월 적립한도
적립횟수
지난달 실적
여행
6대
저비용항공사
제주항공, 진에어, 티웨이, 이스타, 에어서울, 에어부산
1,500원당 45 UniMile
통합 10만 UniMile
없음
30만원
해외
해외 전가맹점
1,500원당 35 UniMile
면세점
신라면세점, 신세계면세점, 롯데면세점, 현대백화점면세점
여행사/
온라인
여행대행사
하나투어, agoda, Expedia, hotels.com
일상
온라인 쇼핑
네이버쇼핑, 쿠팡, SSG닷컴, 11번가, 인터파크, 티몬
1,500원당 15 UniMile
2만 UniMile
없음
일반
국내
국내 전가맹점
1,500원당 7 UniMile
없음
없음
- 해외결제시 수수료가 발생할 수 있으니 해외결제 및 기타안내 참조
- 적립대상이 중복으로 해당되는 경우 적립률이 높은 서비스가 우선 적용(매출건당 하나의 서비스만 적용)
  예시) 6대 저비용항공사 결제 시 여행 서비스 적립률(1,500원당 45 UniMile) 적용
- 
일상  온라인 쇼핑 영역 중 상품권, 여행, 항공권, 티켓, 도서, 공연 매출은 서비스 제외
  
상품 선택 시 연결되는 다른 사이트 및 앱에서 결제한 경우와 오프라인 결제 건은 서비스 제외
- 6대 저비용항공사: 공식 홈페이지(PC/모바일 앱), 오프라인(공항, 고객  서비스센터 등) 결제 시 서비스 제공, 
여행사, 구매대행 사이트, 온라인 쇼핑몰(오픈마켓, 소셜 등)을 통한 결제 시 서비스에서 제외",https://d1c5n4ri2guedi.cloudfront.net/card/2572/card_img/30116/2572card.png
2572,Mile1 하나카드,하나카드,신용,20000,20000,0,1,lounge,-1.0,-1.0,"[공항라운지]
인천공항 라운지 무료 입장 서비스
구분
가맹점 상세
제공횟수
인천공항
제 1여객터미널
스카이허브, 워커힐 마티나
통합 월 1회, 연 2회
제 2여객터미널
워커힐 마티나, 스카이허브, 라운지L
- 전월실적 30만원 이상 시 제공(지난달 실적과 관계없이 서비스를 제공하는 기간 없음)
- 라운지 이용 시 안내데스크에 당일 탑승권, 여권 및 Mile1 카드 제시 후, 입장 가능
- 무료 제공 이용 횟수 초과 건 및 동반자 이용료의 경우 별도의 비용이 청구
- 대상 라운지에 포함되지 않는 라운지(마티나 골드)에서는 서비스 제공되지 않음
위탁수하물 서비스
구분
항공사
제공노선
초과 위탁수탁물 5kg 무료
제주항공, 진에어, 티웨이항공, 이스타항공, 에어서울
인천국제공항 출발 국제선
위탁수하물 우선처리
에어부산
김해공항 출발 국제선
이용방법
①THE LOUNGE 앱 다운로드 및 회원가입
②Mile1 카드 등록 ▶ 서비스 통합 쿠폰 자동 생성
③체크인 데스크에 쿠폰과 Mile1 카드 제시하면 서비스 무료제공
- 각 항공사별 연 2회씩, 총 12회 무료제공
- UnionPay에서 제공하는 서비스로 국내외겸용카드 발급시 서비스 제공(국내전용카드 제공불가)
- 본인 위탁수화물 1개에 한하여 제공(동반인 불가)되며, 무료 수하물 허용량보다 초과된 5Kg까지 무료제공
- 위탁수하물이 포함되지 않은 항공권을 구매하신 경우 서비스 이용 불가
- 실물카드 지참 필수","[Mile1 하나카드|하나카드|신용]
실적:0원|연회비:20,000원
lounge: 인천공항 라운지 무료 입장 서비스
구분
가맹점 상세
제공횟수","공항라운지
인천공항 라운지 무료 입장 서비스
구분
가맹점 상세
제공횟수
인천공항
제 1여객터미널
스카이허브, 워커힐 마티나
통합 월 1회, 연 2회
제 2여객터미널
워커힐 마티나, 스카이허브, 라운지L
- 전월실적 30만원 이상 시 제공(지난달 실적과 관계없이 서비스를 제공하는 기간 없음)
- 라운지 이용 시 안내데스크에 당일 탑승권, 여권 및 Mile1 카드 제시 후, 입장 가능
- 무료 제공 이용 횟수 초과 건 및 동반자 이용료의 경우 별도의 비용이 청구
- 대상 라운지에 포함되지 않는 라운지(마티나 골드)에서는 서비스 제공되지 않음
위탁수하물 서비스
구분
항공사
제공노선
초과 위탁수탁물 5kg 무료
제주항공, 진에어, 티웨이항공, 이스타항공, 에어서울
인천국제공항 출발 국제선
위탁수하물 우선처리
에어부산
김해공항 출발 국제선
이용방법
①THE LOUNGE 앱 다운로드 및 회원가입
②Mile1 카드 등록  서비스 통합 쿠폰 자동 생성
③체크인 데스크에 쿠폰과 Mile1 카드 제시하면 서비스 무료제공
- 각 항공사별 연 2회씩, 총 12회 무료제공
- UnionPay에서 제공하는 서비스로 국내외겸용카드 발급시 서비스 제공(국내전용카드 제공불가)
- 본인 위탁수화물 1개에 한하여 제공(동반인 불가)되며, 무료 수하물 허용량보다 초과된 5Kg까지 무료제공
- 위탁수하물이 포함되지 않은 항공권을 구매하신 경우 서비스 이용 불가
- 실물카드 지참 필수",https://d1c5n4ri2guedi.cloudfront.net/card/2572/card_img/30116/2572card.png
2572,Mile1 하나카드,하나카드,신용,20000,20000,0,1,premium,-1.0,-1.0,"[프리미엄 서비스]
UPI 플래티늄 서비스
- 본 상품은 국내외겸용카드로 발급 시 국제브랜드사에서 제공하는 UPI Platinum Service가 제공됩니다.
- 국제브랜드 서비스는 별도 안내장(UPI Platinum Service) 또는 하나카드 홈페이지(www.hanacard.co.kr) ▶ 상품공시실 ▶ 약관 참고","[Mile1 하나카드|하나카드|신용]
실적:0원|연회비:20,000원
premium: UPI 플래티늄 서비스
- 본 상품은 국내외겸용카드로 발급 시 국제브랜드사에서 제공하는 UPI Platinum Service가 제공됩니다.
- 국제브랜드 서비스는 별도 안내장(UPI Platinum Service) 또는 하나카드 홈페이지(www.hanacard.co.kr) ▶ 상품공시실 ▶ 약관 참고","프리미엄 서비스
UPI 플래티늄 서비스
- 본 상품은 국내외겸용카드로 발급 시 국제브랜드사에서 제공하는 UPI Platinum Service가 제공됩니다.
- 국제브랜드 서비스는 별도 안내장(UPI Platinum Service) 또는 하나카드 홈페이지(www.hanacard.co.kr)  상품공시실  약관 참고",https://d1c5n4ri2guedi.cloudfront.net/card/2572/card_img/30116/2572card.png
2539,MY S-OIL 삼성카드,삼성카드,신용,20000,20000,300000,0,fuel,10.0,-1.0,"[주유소]
S-OIL 주유 10% 결제일할인
- 서비스안내: S-OIL에서 주유 시 10% 결제일 할인
- 할인기준: 전월 이용금액대별 월 할인한도
  *전월 이용금액 30만원 이상 시, 월 할인 한도 15,000원
  *전월 이용금액 70만원 이상 시, 월 할인 한도 30,000원
- 일 1회, 1회당 주유금액 10만원까지 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상~70만원 미만
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상 ~ 70만원 미만 실적구간 혜택 제공(전월 이용금액 70만원 이상 시에는 해당 실적구간 혜택 제공)
- 
할인 제외대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금결제건
S-OIL 포인트적립서비스
- 서비스 안내: S-OIL 포인트 적립 서비스
- 이용 조건: S-OIL 포인트 적립 및 사용에 관한 자세한 내용은 S-OIL 보너스카드 홈페이지(www.s-oilbonus.com), MY S-OIL 앱, S-OIL 고객센터(1644-5151)를 통해 확인","[MY S-OIL 삼성카드|삼성카드|신용]
실적:300,000원|연회비:20,000원
fuel: S-OIL 주유 10% 결제일할인
- 서비스안내: S-OIL에서 주유 시 10% 결제일 할인
- 할인기준: 전월 이용금액대별 월 할인한도
*전월 이용금액 30만원 이상 시, 월 할인 한도 15,000원","주유소
S-OIL 주유 10% 결제일할인
- 서비스안내: S-OIL에서 주유 시 10% 결제일 할인
- 할인기준: 전월 이용금액대별 월 할인한도
  전월 이용금액 30만원 이상 시, 월 할인 한도 15,000원
  전월 이용금액 70만원 이상 시, 월 할인 한도 30,000원
- 일 1회, 1회당 주유금액 10만원까지 제공
- 발급월1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상70만원 미만
- 발급월1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상  70만원 미만 실적구간 혜택 제공(전월 이용금액 70만원 이상 시에는 해당 실적구간 혜택 제공)
- 
할인 제외대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금결제건
S-OIL 포인트적립서비스
- 서비스 안내: S-OIL 포인트 적립 서비스
- 이용 조건: S-OIL 포인트 적립 및 사용에 관한 자세한 내용은 S-OIL 보너스카드 홈페이지(www.s-oilbonus.com), MY S-OIL 앱, S-OIL 고객센터(1644-5151)를 통해 확인",https://d1c5n4ri2guedi.cloudfront.net/card/2539/card_img/29505/2539card.png
2539,MY S-OIL 삼성카드,삼성카드,신용,20000,20000,300000,0,cafe,30.0,-1.0,"[카페]
스타벅스 드라이브스루 30% 결제일할인
- 서비스 안내: 스타벅스 드라이브 스루 매장에서 MY DT Pass를 통해 결제 시 30% 결제일할인
- 대상점: 스타벅스 DT(드라이브 스루) 매장
- 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월 +1개월까지는 전월 이용금액 30만원 미만 시에도 제공
- 
할인 제외 대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금 결제건","[MY S-OIL 삼성카드|삼성카드|신용]
실적:300,000원|연회비:20,000원
cafe: 스타벅스 드라이브스루 30% 결제일할인
- 서비스 안내: 스타벅스 드라이브 스루 매장에서 MY DT Pass를 통해 결제 시 30% 결제일할인
- 대상점: 스타벅스 DT(드라이브 스루) 매장
- 월 할인한도: 5,000원","카페
스타벅스 드라이브스루 30% 결제일할인
- 서비스 안내: 스타벅스 드라이브 스루 매장에서 MY DT Pass를 통해 결제 시 30% 결제일할인
- 대상점: 스타벅스 DT(드라이브 스루) 매장
- 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월 1개월까지는 전월 이용금액 30만원 미만 시에도 제공
- 
할인 제외 대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금 결제건",https://d1c5n4ri2guedi.cloudfront.net/card/2539/card_img/29505/2539card.png
2539,MY S-OIL 삼성카드,삼성카드,신용,20000,20000,300000,0,auto_highway,10.0,-1.0,"[하이패스]
고속도로 통행료 10% 결제일할인
- 서비스안내: 고속도로 통행료 10% 결제일할인
이용조건
- 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 제공
- 
할인 제외 대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금 결제건","[MY S-OIL 삼성카드|삼성카드|신용]
실적:300,000원|연회비:20,000원
auto_highway: 고속도로 통행료 10% 결제일할인
- 서비스안내: 고속도로 통행료 10% 결제일할인
이용조건
- 월 할인한도: 5,000원","하이패스
고속도로 통행료 10% 결제일할인
- 서비스안내: 고속도로 통행료 10% 결제일할인
이용조건
- 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월1개월까지는 전월 이용금액 30만원 미만 시에도 제공
- 
할인 제외 대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금 결제건",https://d1c5n4ri2guedi.cloudfront.net/card/2539/card_img/29505/2539card.png
1731,로얄블루1000카드 [SKYPASS],우리카드,신용,1000000,1000000,0,1,fuel,-1.0,-1.0,"[주유]
현대오일뱅크, 에쓰오일 주유 및 충전 시 60원 /ℓ 청구 할인
- 각 정유사 휘발유 공시가 기준 (경유, LPG는 휘발유가로 환산 적용)
- 정유사별 통합 1일 1회, 1회 결제금액 10만원, 월 결제금액 30만원 한도
- 전월 국내 가맹점 이용금액 30만원 (
현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외
) 이상 시 제공","[로얄블루1000카드 [SKYPASS]|우리카드|신용]
실적:0원|연회비:1,000,000원
fuel: 현대오일뱅크, 에쓰오일 주유 및 충전 시 60원 /ℓ 청구 할인
- 정유사별 통합 1일 1회, 1회 결제금액 10만원, 월 결제금액 30만원 한도
- 전월 국내 가맹점 이용금액 30만원 (
현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외","주유
현대오일뱅크, 에쓰오일 주유 및 충전 시 60원 /ℓ 청구 할인
- 각 정유사 휘발유 공시가 기준 (경유, LPG는 휘발유가로 환산 적용)
- 정유사별 통합 1일 1회, 1회 결제금액 10만원, 월 결제금액 30만원 한도
- 전월 국내 가맹점 이용금액 30만원 (
현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외
) 이상 시 제공",https://d1c5n4ri2guedi.cloudfront.net/card/1731/card_img/22383/1731card.png
1731,로얄블루1000카드 [SKYPASS],우리카드,신용,1000000,1000000,0,1,shopping,20.0,-1.0,"[쇼핑]
특별 가맹점 할인 쿠폰북 제공
국내 명품, 뷰티, 스파, 다이닝에서 5~20% 특별 할인 혜택
- 전월 국내 가맹점 이용금액 30만원 (
현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외
) 이상 시 제공
- 온라인 매장, 타 할인 혜택 및 할인 쿠폰과는 중복 제공 안됨
- 특별 혜택 대상 가맹점은 동봉된 쿠폰 참조
- 로얄블루 컨시어지 센터 ☎02-3140-1755 (평일 09:00 ~ 18:00)
- 
세일 상품 및 일부 브랜드는 제외될 수 있음. 온라인 매장, 타 할인 혜택 및 할인 쿠폰(사은권)과는 중복 제공 안됨","[로얄블루1000카드 [SKYPASS]|우리카드|신용]
실적:0원|연회비:1,000,000원
shopping: 특별 가맹점 할인 쿠폰북 제공
국내 명품, 뷰티, 스파, 다이닝에서 5~20% 특별 할인 혜택
- 전월 국내 가맹점 이용금액 30만원 (
현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외","쇼핑
특별 가맹점 할인 쿠폰북 제공
국내 명품, 뷰티, 스파, 다이닝에서 520% 특별 할인 혜택
- 전월 국내 가맹점 이용금액 30만원 (
현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외
) 이상 시 제공
- 온라인 매장, 타 할인 혜택 및 할인 쿠폰과는 중복 제공 안됨
- 특별 혜택 대상 가맹점은 동봉된 쿠폰 참조
- 로얄블루 컨시어지 센터 02-3140-1755 (평일 09:00  18:00)
- 
세일 상품 및 일부 브랜드는 제외될 수 있음. 온라인 매장, 타 할인 혜택 및 할인 쿠폰(사은권)과는 중복 제공 안됨",https://d1c5n4ri2guedi.cloudfront.net/card/1731/card_img/22383/1731card.png
1731,로얄블루1000카드 [SKYPASS],우리카드,신용,1000000,1000000,0,1,air_mileage,-1.0,-1.0,"[항공마일리지]
Mileage
- 해외, 면세점, 항공사, 여행사 업종 결제 시에만 2 마일리지 적립
  * 대한항공형은 가맹점 이용금액에 대하여 1,500원당 SKYPASS 마일리지 적립
  * 아시아나형은 가맹점 이용금액에 대하여 1,000원당 Asiana Club 마일리지 적립","[로얄블루1000카드 [SKYPASS]|우리카드|신용]
실적:0원|연회비:1,000,000원
air_mileage: Mileage
- 해외, 면세점, 항공사, 여행사 업종 결제 시에만 2 마일리지 적립
* 대한항공형은 가맹점 이용금액에 대하여 1,500원당 SKYPASS 마일리지 적립
* 아시아나형은 가맹점 이용금액에 대하여 1,000원당 Asiana Club 마일리지 적립","항공마일리지
Mileage
- 해외, 면세점, 항공사, 여행사 업종 결제 시에만 2 마일리지 적립
   대한항공형은 가맹점 이용금액에 대하여 1,500원당 SKYPASS 마일리지 적립
   아시아나형은 가맹점 이용금액에 대하여 1,000원당 Asiana Club 마일리지 적립",https://d1c5n4ri2guedi.cloudfront.net/card/1731/card_img/22383/1731card.png
1731,로얄블루1000카드 [SKYPASS],우리카드,신용,1000000,1000000,0,1,lounge,-1.0,-1.0,"[공항라운지/PP]
Priority Pass
- 전세계 600여 공항라운지 이용이 가능한 멤버십 카드 제공
- 공항라운지 데스크에서 Priority Pass 카드와 당일 탑승권 및 여권을 제시하시면 본인 확인(방문기록증 서명) 후 무료 입장
- 본인 및 동반자 1인 한정 (
단, 가족카드 제공불가
)
- 일 1회, 연간 사용횟수 무제한
- 유효기간 1년(단, 최근 1년 해외 이용 또는 Priority Pass 카드 이용 시 자동 재발급)
- 전세계 이용 가능한 공항라운지는 Priority Pass 홈페이지에서 확인 (www.prioritypass.co.kr)","[로얄블루1000카드 [SKYPASS]|우리카드|신용]
실적:0원|연회비:1,000,000원
lounge: Priority Pass
- 전세계 600여 공항라운지 이용이 가능한 멤버십 카드 제공
- 공항라운지 데스크에서 Priority Pass 카드와 당일 탑승권 및 여권을 제시하시면 본인 확인(방문기록증 서명) 후 무료 입장
- 본인 및 동반자 1인 한정 (","공항라운지/PP
Priority Pass
- 전세계 600여 공항라운지 이용이 가능한 멤버십 카드 제공
- 공항라운지 데스크에서 Priority Pass 카드와 당일 탑승권 및 여권을 제시하시면 본인 확인(방문기록증 서명) 후 무료 입장
- 본인 및 동반자 1인 한정 (
단, 가족카드 제공불가
)
- 일 1회, 연간 사용횟수 무제한
- 유효기간 1년(단, 최근 1년 해외 이용 또는 Priority Pass 카드 이용 시 자동 재발급)
- 전세계 이용 가능한 공항라운지는 Priority Pass 홈페이지에서 확인 (www.prioritypass.co.kr)",https://d1c5n4ri2guedi.cloudfront.net/card/1731/card_img/22383/1731card.png
1731,로얄블루1000카드 [SKYPASS],우리카드,신용,1000000,1000000,0,1,premium,-1.0,-1.0,"[프리미엄 서비스]
로얄블루 CONCIERGE 센터
- Gift Voucher 상담 및 신청 등 각종 서비스를 제공하는 로얄블루1000 회원님을 위한 전용상담데스크 (☎ 02-3140-1755 평일 09:00~18:00)
글로벌 CONCIERGE 서비스
- 국내외 호텔 안내 및 예약 대행 서비스
- 국내외 문화 공연, 전시회, 각종 행사에 대한 정보 제공 및 예약 대행 서비스
- 국내외 유명 레스토랑 안내 및 예약 대행 서비스
- 해외 골프장 안내 및 예약 대행 서비스
  * 상기 서비스는 국내외 여행 이전이나 여행 도중 필요한 정보를 제공하며, 제공 과정에서 발생하는 실제 비용은 회원이 부담
로얄블루 Exclusive Access 서비스
- 국내 유명 레스토랑, 명품샵, 아트갤러리에서 제공하는 VVIP 의전 서비스
  * 레스토랑 : 셰프 또는 매니저의 Warm greeting 및 메뉴 소개 서비스
  * 명품샵 : 점장의 쇼핑 에스코트 서비스
  * 아트갤러리 : Docent 안내 서비스
- 전월 국내 가맹점 이용금액 30만원 (현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외) 이상 시 제공
- 상기 서비스는 영업일 기준 2일 전 사전 예약 필요","[로얄블루1000카드 [SKYPASS]|우리카드|신용]
실적:0원|연회비:1,000,000원
premium: 로얄블루 CONCIERGE 센터
- Gift Voucher 상담 및 신청 등 각종 서비스를 제공하는 로얄블루1000 회원님을 위한 전용상담데스크 (☎ 02-3140-1755 평일 09:00~18:00)
글로벌 CONCIERGE 서비스
- 국내외 호텔 안내 및 예약 대행 서비스","프리미엄 서비스
로얄블루 CONCIERGE 센터
- Gift Voucher 상담 및 신청 등 각종 서비스를 제공하는 로얄블루1000 회원님을 위한 전용상담데스크 ( 02-3140-1755 평일 09:0018:00)
글로벌 CONCIERGE 서비스
- 국내외 호텔 안내 및 예약 대행 서비스
- 국내외 문화 공연, 전시회, 각종 행사에 대한 정보 제공 및 예약 대행 서비스
- 국내외 유명 레스토랑 안내 및 예약 대행 서비스
- 해외 골프장 안내 및 예약 대행 서비스
   상기 서비스는 국내외 여행 이전이나 여행 도중 필요한 정보를 제공하며, 제공 과정에서 발생하는 실제 비용은 회원이 부담
로얄블루 Exclusive Access 서비스
- 국내 유명 레스토랑, 명품샵, 아트갤러리에서 제공하는 VVIP 의전 서비스
   레스토랑 : 셰프 또는 매니저의 Warm greeting 및 메뉴 소개 서비스
   명품샵 : 점장의 쇼핑 에스코트 서비스
   아트갤러리 : Docent 안내 서비스
- 전월 국내 가맹점 이용금액 30만원 (현대오일뱅크, 에쓰오일 주유 및 충전 매출액 제외) 이상 시 제공
- 상기 서비스는 영업일 기준 2일 전 사전 예약 필요",https://d1c5n4ri2guedi.cloudfront.net/card/1731/card_img/22383/1731card.png
